CLUSTER,30046-001,30046-002,30046-003,30046-004,30046-005,30046-006,30046-007,30046-009,30046-010,30046-011,30046-012,30046-013,30046-014,30046-015,30046-017,30046-018,30046-019,30046-020,30046-021,30046-022,30046-023
Cluster-1170.0,0,4,5,9,8,26,16,3,0,0,0,30,0,4,0,9,12,16,5,5,26
Cluster-1171.0,0,4,0,0,33,2,3,0,0,5,13,6,2,1,0,0,2,0,3,9,0
Cluster-1172.0,0,2,0,0,7,5,4,5,0,0,6,0,18,0,0,7,0,0,0,0,7
Cluster-1173.0,0,9,13,0,0,6,0,8,28,0,6,22,3,3,0,0,0,46,0,8,64
Cluster-1174.0,0,5,0,0,0,0,3,0,3,0,0,1,0,0,1,0,0,3,3,1,0
Cluster-1175.0,0,3,0,0,0,0,5,9,0,7,0,5,0,3,0,0,0,0,0,4,7
Cluster-1176.0,0,1,1,2,1,1,1,0,3,1,1,0,1,0,1,1,0,0,0,1,0
Cluster-1177.0,0,1,3,1,82,16,27,1,7,4,42,1,0,5,2,16,2,6,6,27,3
Cluster-1178.0,0,6,0,14,0,7,5,14,19,10,7,26,7,0,0,12,9,0,0,0,14
Cluster-1179.0,0,7,6,14,19,0,25,9,0,8,0,18,12,0,0,0,0,9,0,5,0
Cluster-1180.0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0
Cluster-1181.0,0,1,0,0,16,4,4,0,2,2,10,1,6,3,0,0,1,0,2,7,3
Cluster-1182.0,0,2,4,4,2,2,9,3,0,0,0,0,2,2,7,2,2,0,1,0,0
Cluster-1183.0,0,1,0,0,0,1,0,3,8,0,2,2,3,0,0,0,1,0,1,3,0
Cluster-1184.0,0,13,8,3,3,3,0,4,2,6,8,9,0,0,0,0,0,11,0,14,3
Cluster-1185.0,0,1,1,2,8,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,2
Cluster-1186.0,0,2,0,2,0,0,0,1,4,2,0,0,0,1,0,3,2,0,0,1,0
Cluster-1187.0,0,21,4,25,4,3,0,3,0,0,9,0,0,12,17,17,0,11,20,0,0
Cluster-1188.0,0,2,2,0,14,12,13,5,2,1,1,1,0,0,0,5,6,0,1,2,6
Cluster-1189.0,0,8,2,3,158,22,11,2,19,12,17,4,13,0,0,10,9,9,9,61,12
Cluster-1190.0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,1
Cluster-1191.0,0,3,0,0,0,0,0,9,0,0,0,0,6,0,0,0,2,0,8,0,0
Cluster-1192.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Cluster-1193.0,0,2,8,13,3,4,0,0,0,2,1,0,0,0,4,3,5,12,0,4,0
Cluster-1194.0,0,1,0,9,0,0,0,3,0,0,0,0,0,0,5,0,1,0,0,0,0
Cluster-1195.0,0,3,2,0,0,0,2,0,9,0,0,4,0,0,0,0,5,0,0,0,1
Cluster-1196.0,0,7,2,0,0,2,0,0,0,2,0,2,10,6,7,0,0,0,0,0,0
Cluster-1197.0,0,1,0,0,1,1,0,2,3,0,2,1,0,8,0,2,0,0,0,3,0
Cluster-1198.0,0,3,0,0,26,1,22,2,0,4,3,1,0,7,0,11,0,0,3,11,5
Cluster-1199.0,0,1,0,0,6,1,2,1,0,0,5,0,1,2,0,6,0,0,1,0,2
Cluster-1200.0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,1,11
Cluster-1201.0,0,21,0,14,0,5,3,2,0,16,11,7,0,18,31,5,0,4,0,11,0
Cluster-1202.0,0,4,0,0,1,3,1,0,0,0,3,1,2,2,1,0,0,2,2,1,1
Cluster-1203.0,0,2,8,0,5,4,2,6,0,5,8,0,2,0,0,4,7,12,1,1,3
Cluster-1204.0,0,2,4,2,4,5,3,1,0,1,4,1,3,1,2,7,0,0,1,0,4
Cluster-1205.0,0,2,0,0,3,1,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0
Cluster-1206.0,0,9,0,21,0,0,0,0,0,0,11,0,2,1,0,0,18,0,4,21,0
Cluster-1207.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
Cluster-1208.0,0,11,0,9,0,6,9,0,0,5,8,21,0,11,0,19,0,11,0,3,0
Cluster-1209.0,0,2,0,0,14,9,6,0,9,12,3,0,6,7,0,6,0,4,0,8,2
Cluster-1210.0,0,4,0,1,6,3,1,0,5,1,5,0,0,4,1,1,3,0,0,4,6
Cluster-1211.0,0,2,1,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2
Cluster-1212.0,0,7,0,0,0,7,0,0,0,0,7,9,0,4,0,0,0,0,0,0,0
Cluster-1213.0,0,4,11,0,78,20,1,8,22,0,44,4,10,2,0,5,9,0,4,43,17
Cluster-1214.0,0,6,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,4,2,0,0
Cluster-1215.0,0,4,4,7,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,2,0
Cluster-1216.0,0,1,1,1,3,1,6,1,1,1,0,0,1,0,0,1,3,1,2,0,2
Cluster-1217.0,0,3,5,6,113,21,20,2,28,6,28,5,20,2,0,8,6,3,15,50,7
Cluster-1218.0,0,9,0,8,0,0,3,0,2,4,0,1,0,4,0,0,0,0,4,2,4
Cluster-1219.0,0,3,2,1,2,4,1,1,2,1,4,0,3,2,0,2,4,2,0,0,6
Cluster-1220.0,0,3,5,2,0,5,19,0,0,0,3,0,12,1,3,2,0,0,6,2,3
Cluster-1221.0,0,2,0,11,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
Cluster-1222.0,0,6,7,11,8,5,0,0,0,0,0,0,0,0,0,2,0,0,0,12,4
Cluster-1223.0,0,2,0,0,6,8,5,0,0,0,0,0,0,2,0,2,0,1,0,4,0
Cluster-1224.0,0,3,2,0,4,0,3,9,4,0,4,1,0,4,0,7,3,0,7,0,3
Cluster-1225.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,5
Cluster-1226.0,0,5,4,0,3,0,2,0,0,3,1,1,0,0,1,1,0,1,0,3,2
Cluster-1227.0,0,1,8,0,6,0,1,0,12,4,1,0,3,0,0,0,0,0,0,0,0
Cluster-1228.0,0,1,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2
Cluster-1229.0,0,4,0,0,7,1,1,1,0,12,0,0,0,1,0,1,0,7,1,1,0
Cluster-1230.0,0,2,0,0,12,0,0,0,0,0,0,0,0,2,2,7,4,5,0,1,0
Cluster-1231.0,0,1,1,0,4,1,0,2,0,0,1,2,0,3,0,0,0,2,0,0,3
Cluster-1232.0,0,1,0,3,32,26,1,5,1,1,1,1,1,0,0,5,0,5,1,1,4
Cluster-1233.0,0,11,0,10,0,11,0,6,0,21,13,0,0,6,0,9,0,0,0,6,0
Cluster-1234.0,0,6,2,4,0,2,1,2,3,1,5,3,0,1,5,5,3,0,6,2,1
Cluster-1235.0,0,1,0,0,0,3,0,0,3,3,1,2,1,12,2,7,1,0,0,2,4
Cluster-1236.0,0,1,0,0,23,0,0,0,5,3,5,0,8,0,0,0,10,0,0,3,0
Cluster-1237.0,0,1,1,1,8,2,0,1,1,4,3,1,2,2,0,2,2,2,1,2,0
Cluster-1238.0,0,2,0,0,5,0,0,2,0,0,4,0,0,3,0,4,0,0,3,2,2
Cluster-1239.0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster-1240.0,0,1,1,3,0,3,0,3,0,1,6,0,1,0,0,3,0,0,1,4,6
Cluster-1241.0,0,4,1,0,1,5,9,6,0,4,0,0,0,0,4,7,1,11,4,2,7
Cluster-1242.0,0,3,0,0,0,0,10,0,0,0,6,3,0,4,0,0,5,0,0,0,3
Cluster-1243.0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
Cluster-1244.0,0,2,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
Cluster-1245.0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,3,0,11
Cluster-1246.0,0,5,0,0,0,0,4,0,3,0,0,9,0,0,0,4,0,0,0,0,4
Cluster-1247.0,0,13,0,18,16,7,0,2,0,0,0,6,0,0,0,10,0,0,6,12,0
Cluster-1248.0,0,14,0,0,9,14,10,10,0,8,19,15,10,34,30,45,52,6,36,34,25
Cluster-1249.0,0,8,11,0,70,4,7,0,0,9,17,4,11,1,0,0,0,0,11,10,0
Cluster-1250.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,0
Cluster-1251.0,0,1,0,5,0,1,0,0,0,0,1,1,6,4,1,3,4,2,0,4,0
Cluster-1252.0,0,2,3,1,0,1,1,0,0,0,1,3,0,1,1,1,0,0,0,0,0
Cluster-1253.0,0,4,0,0,0,0,4,0,0,0,5,1,0,6,0,0,0,0,2,0,0
Cluster-1254.0,0,3,1,0,0,14,1,7,0,8,3,1,2,3,0,0,0,0,11,2,1
Cluster-1255.0,0,846,0,416,730,1405,60,11,0,0,4,1958,0,716,0,13,1,0,1,0,14
Cluster-1256.0,0,6,2,6,20,11,22,1,7,13,10,3,2,5,6,14,0,9,12,3,13
Cluster-1257.0,0,8,1,0,0,1,0,16,0,7,0,1,0,8,6,9,0,8,8,1,0
Cluster-1258.0,0,3,0,0,0,0,0,3,0,3,0,0,0,7,0,1,0,0,0,3,0
Cluster-1259.0,0,8,4,0,0,2,0,0,0,0,2,4,0,3,7,2,0,4,0,2,0
Cluster-1260.0,0,18,0,0,12,0,0,10,0,7,0,0,0,0,1,0,0,0,0,6,10
Cluster-1261.0,0,5,0,0,0,0,0,3,0,0,0,12,0,10,10,0,0,26,0,0,0
Cluster-1262.0,0,1,0,0,0,0,3,0,2,1,2,0,0,0,0,0,1,0,2,1,2
Cluster-1263.0,0,1,0,1,2,3,1,0,0,0,0,1,1,2,0,3,3,1,0,0,1
Cluster-1264.0,0,1,1,3,4,3,2,0,0,3,2,2,2,5,3,8,3,5,1,9,2
Cluster-1265.0,0,1,0,0,6,0,0,0,0,0,0,4,6,3,8,0,0,0,7,2,0
Cluster-1266.0,0,4,1,0,2,3,2,5,1,1,0,0,2,2,4,3,1,0,1,0,10
Cluster-1267.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Cluster-1268.0,0,5,0,0,0,0,0,0,0,0,0,8,0,1,0,3,0,0,0,0,0
Cluster-1269.0,0,10,0,0,6,0,5,13,0,0,0,13,0,0,7,0,9,0,0,0,0
Cluster-1270.0,0,17,19,0,4,18,10,17,4,8,12,9,5,13,0,21,0,9,28,7,0
Cluster-1271.0,0,3,3,0,10,1,2,2,0,0,1,1,2,7,0,3,3,1,1,1,3
Cluster-1272.0,0,1,1,0,0,5,0,0,0,5,4,0,0,0,0,0,1,0,2,8,1
Cluster-1273.0,0,5,24,0,94,28,19,10,31,14,58,2,21,28,0,17,19,2,8,50,22
Cluster-1274.0,0,14,10,0,7,36,26,14,10,31,33,9,7,4,0,0,32,21,5,0,7
Cluster-1275.0,0,5,0,12,0,3,0,1,0,2,0,0,0,0,0,0,0,0,4,9,0
Cluster-1276.0,0,15,0,7,7,14,28,3,9,18,8,4,7,13,11,3,0,0,7,13,6
Cluster-1277.0,0,1,4,4,0,1,2,1,1,1,1,1,3,4,0,1,2,2,1,1,2
Cluster-1278.0,0,1,4,3,15,17,3,2,3,10,4,1,0,1,2,2,0,1,3,3,0
Cluster-1279.0,0,6,1,12,172,21,13,1,16,7,28,4,25,0,0,6,0,8,14,55,14
Cluster-1280.0,0,1,1,1,4,5,6,0,1,6,3,0,2,1,3,1,2,1,3,1,2
Cluster-1281.0,0,1,1,3,0,0,0,0,0,1,1,1,2,2,3,2,3,2,3,1,1
Cluster-1282.0,0,8,0,0,41,1,4,0,13,0,18,10,25,5,0,7,1,5,0,29,6
Cluster-1283.0,0,1,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,2,0
Cluster-1284.0,0,2,4,0,0,0,6,0,8,2,0,4,3,0,0,5,2,9,0,0,5
Cluster-1285.0,0,8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Cluster-1286.0,0,1,0,10,0,3,3,2,0,1,8,8,0,11,6,7,0,1,9,1,0
Cluster-1287.0,0,3,0,0,0,0,0,1,0,8,0,0,7,0,0,13,9,0,0,0,0
Cluster-1288.0,0,3,0,0,0,6,5,8,6,3,6,13,0,0,15,0,11,0,0,11,0
Cluster-1289.0,0,4,3,1,0,1,0,0,1,2,0,1,1,0,0,1,1,0,0,0,1
Cluster-1290.0,0,1,6,0,3,1,4,2,0,1,1,3,3,0,3,6,1,0,0,1,3
Cluster-1291.0,0,2,0,3,5,3,0,2,0,4,1,0,1,2,0,0,4,3,0,3,0
Cluster-1292.0,0,1,6,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,5,0,0
Cluster-1293.0,0,1,0,6,1,9,0,0,0,1,0,1,1,7,3,0,4,0,0,1,0
Cluster-1294.0,0,2,0,0,0,0,5,0,0,0,0,3,0,2,4,0,2,0,0,5,3
Cluster-1295.0,0,8,9,0,0,8,0,0,0,1,0,6,0,6,0,14,0,0,0,4,0
Cluster-1296.0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Cluster-1297.0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cluster-1298.0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-1299.0,0,3,0,0,0,0,1,1,2,1,1,0,0,0,0,3,0,0,0,1,0
Cluster-1300.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-1301.0,0,3,16,0,100,10,1,4,5,26,34,12,0,15,6,10,0,7,8,44,9
Cluster-1302.0,0,1,1,3,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,1,0
Cluster-1303.0,0,10,0,0,0,0,4,11,4,10,0,5,0,0,0,13,15,10,9,5,0
Cluster-1304.0,0,4,2,0,7,4,5,1,4,4,0,9,4,1,0,13,3,11,0,0,22
Cluster-1305.0,0,7,4,11,617,88,42,17,91,42,161,11,54,16,2,41,6,4,10,123,16
Cluster-1306.0,0,1,0,0,2,0,0,1,1,0,0,0,0,2,2,1,0,1,0,0,1
Cluster-1307.0,0,6,0,5,0,2,11,2,3,0,0,10,0,3,5,0,16,2,2,0,6
Cluster-1308.0,0,4,5,0,4,0,0,1,5,0,6,0,0,0,0,0,0,4,0,2,1
Cluster-1309.0,0,1,0,0,10,8,0,0,0,7,2,0,0,0,0,9,0,0,0,6,0
Cluster-1310.0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
Cluster-1311.0,0,3,1,3,3,1,2,6,1,2,1,6,2,5,11,11,3,1,8,1,10
Cluster-1312.0,0,3,2,1,2,1,0,0,0,2,0,0,0,1,0,4,0,2,0,1,1
Cluster-1313.0,0,2,2,13,0,0,0,6,0,5,7,4,4,0,0,0,2,0,0,9,13
Cluster-1314.0,0,11,3,1,28,37,6,19,8,6,35,31,7,22,30,15,20,18,9,23,8
Cluster-1315.0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,3,4,0,0,0,1,0
Cluster-1316.0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0
Cluster-1317.0,0,1,2,0,1,0,1,4,2,0,1,1,2,3,0,1,2,0,0,5,2
Cluster-1318.0,0,3,0,0,0,2,0,0,1,0,2,4,0,0,10,5,0,0,0,5,0
Cluster-1319.0,0,1,4,0,0,14,0,0,0,12,0,0,0,0,0,10,5,0,0,3,0
Cluster-1320.0,0,2,0,0,4,1,0,0,0,6,0,0,1,1,0,0,12,0,0,0,0
Cluster-1321.0,0,1,0,0,23,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster-1322.0,0,3,0,0,1,4,1,3,1,1,0,2,0,1,1,1,3,0,1,0,0
Cluster-1323.0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1
Cluster-1324.0,0,15,8,0,0,0,0,0,0,16,15,0,0,3,0,0,0,0,0,0,0
Cluster-1325.0,0,1,3,2,3,2,2,5,1,0,2,0,0,1,0,2,5,2,1,4,3
Cluster-1326.0,0,4,0,0,7,8,0,1,0,0,3,0,0,14,0,0,0,0,0,0,0
Cluster-1327.0,0,1,3,0,2,1,3,0,0,0,2,0,1,0,1,0,1,1,1,0,2
Cluster-1328.0,0,2,0,0,0,2,7,1,4,0,2,0,0,1,2,0,0,0,0,0,0
Cluster-1329.0,0,43,15,20,27,69,0,34,14,0,20,6,12,7,17,13,0,30,14,0,0
Cluster-1330.0,0,5,4,0,0,8,12,5,0,0,16,0,0,5,0,10,16,0,0,19,4
Cluster-1331.0,0,4,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Cluster-1332.0,0,4,8,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Cluster-1333.0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cluster-1334.0,0,1,1,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Cluster-1335.0,0,6,0,0,6,15,7,0,0,0,0,5,7,10,6,24,7,0,7,8,5
Cluster-1336.0,0,3,0,1,1,2,0,0,1,1,1,1,3,0,0,1,0,0,0,0,2
Cluster-1337.0,0,2,8,11,73,34,38,6,2,26,30,5,19,37,4,32,17,2,16,36,10
Cluster-1338.0,0,3,3,0,2,5,5,0,1,1,1,2,2,3,3,0,1,1,0,1,4
Cluster-1339.0,0,6,0,0,4,10,3,1,0,0,0,0,0,6,4,5,8,19,8,1,0
Cluster-1340.0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0
Cluster-1341.0,0,4,1,2,6,4,4,1,0,1,4,1,0,0,0,0,2,2,0,2,0
Cluster-1342.0,0,8,0,7,4,0,4,0,3,0,5,27,0,11,11,0,7,14,4,3,0
Cluster-1343.0,0,4,0,0,0,0,0,0,0,3,0,2,0,0,5,0,0,0,0,1,1
Cluster-1344.0,0,2,2,3,13,16,3,3,5,5,3,2,3,1,5,18,0,0,3,11,3
Cluster-1345.0,0,1,2,0,7,12,4,5,0,4,2,2,1,1,2,2,0,0,0,0,2
Cluster-1346.0,0,1,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,8
Cluster-1347.0,0,4,7,0,8,3,0,2,0,0,4,2,0,0,0,2,0,10,4,1,0
Cluster-1348.0,0,1,6,0,26,8,0,0,6,0,4,2,8,0,0,5,0,0,0,7,2
Cluster-1349.0,0,46,20,4,13,16,0,13,5,7,26,4,6,16,11,19,0,13,4,20,1
Cluster-1350.0,0,2,0,10,0,0,0,0,8,0,0,0,0,0,0,3,0,25,0,0,0
Cluster-1351.0,0,2,0,0,0,4,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0
Cluster-1352.0,0,1,1,0,0,1,0,0,0,0,7,6,0,1,2,0,3,0,0,2,6
Cluster-1353.0,0,4,0,0,0,0,0,5,0,9,0,0,7,0,0,10,4,0,0,4,0
Cluster-1354.0,0,3,0,0,6,1,3,0,0,0,5,3,0,0,0,0,0,0,1,0,1
Cluster-1355.0,0,2,0,0,9,0,5,0,0,9,11,5,0,7,4,3,0,5,6,9,0
Cluster-1356.0,0,6,0,11,0,0,0,0,0,0,0,9,0,6,0,0,0,8,10,5,0
Cluster-1357.0,0,4,8,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0
Cluster-1358.0,0,1,8,7,0,0,0,15,10,0,0,0,0,5,0,0,0,0,0,0,0
Cluster-1359.0,0,5,11,0,105,31,31,3,3,4,32,0,19,9,0,7,16,0,10,31,12
Cluster-1360.0,0,5,8,6,6,4,3,4,0,2,1,3,8,4,2,5,7,9,4,5,2
Cluster-1361.0,0,2,0,3,0,2,2,2,6,0,0,3,0,3,1,0,14,6,3,0,6
Cluster-1362.0,0,2,9,0,0,0,0,11,0,4,5,10,0,0,0,23,16,7,3,6,1
Cluster-1363.0,0,3,1,0,10,0,2,0,4,0,7,3,4,0,1,1,3,0,0,7,1
Cluster-1364.0,0,2,3,3,11,9,3,2,2,4,1,1,2,2,2,4,3,2,1,3,1
Cluster-1365.0,0,8,0,8,0,0,3,0,1,0,3,9,6,0,3,16,4,14,2,2,0
Cluster-1366.0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0
Cluster-1367.0,0,9,0,0,0,1,0,10,0,2,3,3,0,2,8,10,0,12,4,8,0
Cluster-1368.0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,7,0,7,5
Cluster-1369.0,0,1,4,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-1370.0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Cluster-1371.0,0,9,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,12
Cluster-1372.0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
Cluster-1373.0,0,3,7,0,14,0,5,12,6,0,3,14,3,17,21,0,9,6,11,9,0
Cluster-1374.0,0,13,0,0,13,0,9,10,10,11,0,18,0,7,2,24,0,22,0,25,0
Cluster-1375.0,0,9,22,0,5,0,0,5,11,3,2,0,13,0,2,4,3,0,11,7,0
Cluster-1376.0,0,3,9,17,23,5,12,27,8,17,0,11,5,0,4,1,0,0,7,2,0
Cluster-1377.0,0,1,0,0,0,1,1,1,0,3,3,0,0,1,0,1,0,0,0,1,1
Cluster-1378.0,0,2,0,0,0,6,0,0,0,1,3,3,0,8,1,7,4,3,4,2,1
Cluster-1379.0,0,2,5,6,0,2,3,1,0,0,1,0,4,3,0,4,4,1,1,2,1
Cluster-1380.0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0
Cluster-1381.0,0,3,4,11,0,13,0,11,0,6,5,0,0,20,0,10,0,9,0,6,0
Cluster-1382.0,0,3,0,0,0,3,8,0,13,0,0,0,0,0,0,0,6,0,0,0,0
Cluster-1383.0,0,4,1,6,9,4,2,1,0,2,7,3,7,0,3,1,3,0,1,3,3
Cluster-1384.0,0,6,6,0,0,0,0,0,0,5,4,5,0,0,12,0,7,4,0,11,0
Cluster-1385.0,0,12,0,7,3,5,6,3,0,3,24,0,0,0,0,0,6,0,0,7,5
Cluster-1386.0,0,4,4,1,5,2,1,0,0,0,3,0,0,0,1,2,0,0,1,1,0
Cluster-1387.0,0,2,0,0,0,1,4,0,0,3,2,0,1,0,3,0,1,0,0,0,0
Cluster-1388.0,0,7,4,20,3,9,9,12,2,5,0,1,1,8,4,48,1,8,4,7,14
Cluster-1389.0,0,5,0,0,11,0,0,7,0,0,4,4,0,0,6,0,10,0,0,14,0
Cluster-1390.0,0,10,3,5,3,6,0,2,0,8,19,4,4,3,2,23,1,24,12,2,3
Cluster-1391.0,0,1,4,0,0,0,0,0,1,0,3,2,0,1,1,0,3,0,0,1,0
Cluster-1392.0,0,5,2,9,8,2,0,3,0,0,7,0,0,0,0,11,4,0,0,0,0
Cluster-1393.0,0,1,0,0,1,0,5,2,2,0,0,0,0,1,1,2,2,2,0,0,2
Cluster-1394.0,0,6,2,1,2,0,1,1,1,0,1,0,0,1,5,0,1,1,3,4,4
Cluster-1395.0,0,8,9,1,67,46,25,3,20,29,25,3,8,20,1,63,5,11,8,42,24
Cluster-1396.0,0,3,0,1,6,13,7,0,1,1,0,0,13,8,0,0,4,11,8,0,8
Cluster-1397.0,0,2,0,1,1,2,1,2,0,0,0,1,1,3,0,3,1,0,0,2,0
Cluster-1398.0,0,3,1,4,20,10,7,4,1,9,15,1,13,9,3,28,7,6,2,7,7
Cluster-1399.0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Cluster-1400.0,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,2,3,2
Cluster-1401.0,0,2,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
Cluster-1402.0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0
Cluster-1403.0,0,9,9,13,0,20,6,7,28,0,3,15,7,14,9,22,0,0,0,9,0
Cluster-1404.0,0,3,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0
Cluster-1405.0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
Cluster-1406.0,0,2,1,0,0,6,1,3,0,0,1,1,0,0,0,6,0,0,0,0,0
Cluster-1407.0,0,2,0,3,10,7,0,5,3,11,5,5,3,0,0,14,2,0,5,23,5
Cluster-1408.0,0,13,3,3,3,2,5,8,0,0,1,28,5,5,11,3,8,0,2,2,14
Cluster-1409.0,0,2,0,1,6,1,2,4,3,4,0,0,0,2,0,8,0,0,0,0,0
Cluster-1410.0,0,6,6,2,60,100,7,1,0,16,2,2,1,1,2,7,5,2,1,2,4
Cluster-1411.0,0,1,12,11,18,5,0,2,0,5,3,0,0,0,14,0,0,4,0,5,0
Cluster-1412.0,0,2,1,4,13,3,0,0,0,6,2,2,1,4,0,1,2,3,1,2,0
Cluster-1413.0,0,11,0,9,0,3,0,1,8,0,6,1,2,0,11,0,0,6,0,0,0
Cluster-1414.0,0,1,1,2,5,1,2,1,0,2,7,0,2,0,0,1,0,0,0,1,0
Cluster-1415.0,0,2,7,0,0,0,0,0,0,0,0,5,0,0,1,0,16,0,1,6,0
Cluster-1416.0,0,3,2,1,5,6,0,4,2,4,9,3,0,3,2,1,7,3,0,1,2
Cluster-1417.0,0,2,6,12,0,5,0,14,0,3,0,0,0,0,0,0,0,8,0,0,8
Cluster-1418.0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,1
Cluster-1419.0,0,1,2,0,0,5,1,0,1,0,4,5,1,0,0,0,0,0,2,1,2
Cluster-1420.0,0,6,1,8,0,2,3,9,0,1,6,8,0,10,2,0,0,1,5,4,0
Cluster-1421.0,0,2,1,0,0,0,0,1,0,0,0,3,2,2,0,1,0,0,0,6,4
Cluster-1422.0,0,7,7,0,9,7,5,6,0,7,9,0,6,0,0,4,4,3,0,11,5
Cluster-1423.0,0,2,0,0,8,0,0,0,0,3,2,3,0,1,0,1,1,1,5,1,0
Cluster-1424.0,0,3,2,5,6,0,0,5,0,0,0,0,2,0,3,0,4,0,0,0,0
Cluster-1425.0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0
Cluster-1426.0,0,3,5,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Cluster-1427.0,0,1,3,0,0,1,1,1,4,0,0,2,0,0,0,3,1,0,1,0,0
Cluster-1428.0,0,83,25,18,6,46,0,42,0,22,0,9,2,36,70,56,0,20,7,12,0
Cluster-1429.0,0,3,0,0,18,7,5,6,0,3,5,0,0,7,2,9,0,0,1,11,2
Cluster-1430.0,0,33,0,10,7,11,0,13,4,6,11,0,8,13,15,46,0,31,0,9,10
Cluster-1431.0,0,5,0,0,6,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3
Cluster-1432.0,0,2,3,0,3,4,1,1,3,2,2,3,1,0,2,0,1,1,0,1,3
Cluster-1433.0,0,1,0,0,1,3,1,0,0,0,0,0,0,3,0,1,0,3,3,2,0
Cluster-1434.0,0,22,5,0,14,0,0,0,0,0,4,0,0,0,7,0,0,0,0,11,0
Cluster-1435.0,0,2,0,0,10,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0
Cluster-1436.0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0
